WAP005,WAP011,WAP012,WAP018,WAP059,WAP060,WAP061,WAP062,WAP063,WAP064,WAP065,WAP066,WAP067,WAP068,WAP069,WAP070,WAP073,WAP074,WAP077,WAP078,WAP082,WAP083,WAP084,WAP085,WAP087,WAP096,WAP097,WAP098,WAP099,WAP107,WAP108,WAP109,WAP110,WAP113,WAP114,WAP115,WAP116,WAP117,WAP118,WAP121,WAP122,WAP127,WAP128,WAP131,WAP132,WAP138,WAP139,WAP140,WAP141,WAP144,WAP145,WAP146,WAP147,WAP157,WAP176,WAP177,WAP180,WAP181,WAP187,WAP188,WAP189,WAP196,WAP199,WAP200,WAP203,WAP204,WAP213,WAP216,WAP218,WAP228,WAP229,WAP230,WAP232,WAP233,WAP234,WAP235,WAP236,WAP237,WAP248,WAP249,WAP258,WAP260,WAP261,WAP274,WAP277,WAP279,WAP282,WAP284,WAP286,WAP315,WAP329,WAP332,WAP335,WAP338,WAP340,WAP342,WAP369,WAP371,WAP372,WAP386,WAP389,WAP391,WAP394,WAP398,WAP418,WAP422,WAP428,WAP430,WAP432,WAP435,WAP436,WAP439,WAP449,WAP450,WAP453,WAP455,WAP456,WAP457,WAP460,WAP461,WAP464,WAP465,WAP467,WAP471,WAP472,WAP473,WAP476,WAP478,WAP479,WAP480,WAP481,WAP483,WAP484,WAP486,WAP489,WAP495,WAP496,WAP501,WAP502,WAP503,WAP504,WAP506,WAP507,WAP509,WAP511,WAP512,WAP516,WAP517,WAP518,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP
-105,-80,-77,-105,-105,-105,-49,-50,-105,-78,-75,-74,-105,-84,-86,-105,-72,-71,-71,-79,-89,-105,-88,-84,-76,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-82,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-83,-105,-105,-76,-84,-80,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-7356.457600001246,4864764.753700003,2,2,206,2,5,3,1371714760
-105,-105,-80,-105,-105,-105,-49,-48,-84,-82,-78,-79,-105,-105,-105,-84,-76,-74,-76,-75,-105,-105,-105,-105,-77,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-81,-76,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-7356.457600001246,4864764.753700003,2,2,206,2,5,3,1371714815
-105,-105,-89,-105,-105,-105,-45,-45,-78,-79,-70,-71,-82,-81,-89,-105,-64,-65,-72,-75,-83,-105,-105,-85,-74,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-7344.375,4864757.609700002,2,2,207,2,5,3,1371714878
-105,-105,-105,-105,-86,-82,-77,-78,-86,-90,-86,-86,-105,-105,-105,-81,-85,-84,-80,-79,-91,-105,-105,-91,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-75,-105,-105,-105,-105,-105,-105,-74,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-105,-105,-105,-105,-91,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-88,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-7327.492165092379,4864766.668530561,2,2,210,1,5,3,1371715200
-105,-105,-105,-105,-105,-105,-56,-55,-83,-83,-64,-63,-105,-105,-88,-86,-66,-67,-85,-83,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-85,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-81,-82,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-82,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-7341.308100000024,4864756.173699997,2,2,213,2,5,3,1371714982
-105,-105,-105,-105,-90,-91,-70,-78,-82,-81,-83,-82,-105,-105,-105,-105,-82,-86,-78,-81,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-88,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-84,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-7331.747999999672,4864767.318000004,2,2,210,2,5,3,1371715109
-105,-105,-105,-105,-105,-105,-48,-52,-105,-86,-64,-63,-105,-105,-105,-105,-72,-72,-105,-82,-105,-105,-105,-105,-81,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-74,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-7338.009399998933,4864757.397500001,2,2,209,2,5,3,1371715040
-105,-105,-105,-105,-105,-105,-47,-55,-81,-81,-70,-57,-80,-80,-105,-105,-65,-65,-85,-82,-80,-82,-88,-105,-79,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-7343.733500000089,4864754.510700002,2,2,208,2,5,3,1371714931
-105,-89,-105,-105,-82,-105,-70,-69,-105,-105,-84,-82,-83,-105,-81,-81,-77,-77,-79,-79,-81,-84,-81,-79,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-75,-105,-105,-105,-105,-105,-105,-78,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-89,-85,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-7331.400499999523,4864768.478600003,2,2,211,2,5,3,1371715312
-105,-105,-105,-105,-105,-105,-89,-85,-105,-105,-105,-90,-105,-105,-82,-81,-105,-89,-68,-66,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-78,-105,-80,-105,-105,-85,-105,-79,-105,-105,-105,-105,-88,-89,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-85,-105,-86,-105,-105,-105,-105,-105,-105,-105,-89,-88,-105,-7404.835700001568,4864808.159000002,2,2,217,2,5,3,1371715583
-105,-105,-105,-105,-84,-82,-81,-84,-85,-86,-89,-86,-85,-105,-79,-80,-105,-105,-66,-75,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-88,-105,-105,-105,-85,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-85,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-7408.338870193809,4864811.529825352,2,2,217,1,5,3,1371715629
-105,-105,-105,-105,-105,-105,-89,-86,-89,-91,-85,-88,-88,-105,-78,-84,-105,-85,-63,-70,-88,-81,-105,-105,-82,-105,-105,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-88,-105,-105,-89,-105,-82,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-80,-105,-7404.835700001568,4864808.159000002,2,2,217,2,5,3,1371715502
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-105,-105,-84,-82,-86,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-88,-105,-105,-105,-85,-105,-105,-93,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-7408.338870193809,4864811.529825352,2,2,217,1,5,3,1371715722
-105,-105,-105,-105,-105,-105,-72,-72,-105,-86,-82,-81,-105,-105,-72,-60,-105,-105,-42,-48,-58,-53,-105,-105,-76,-85,-105,-105,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-80,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-105,-88,-85,-81,-86,-83,-105,-105,-105,-105,-105,-105,-105,-84,-83,-105,-7408.925999999046,4864793.862999998,2,2,202,2,5,3,1371714084
-105,-105,-105,-105,-105,-105,-72,-72,-105,-105,-85,-105,-105,-105,-70,-66,-105,-105,-48,-54,-58,-59,-105,-105,-78,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-70,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-86,-82,-105,-7410.865299999714,4864797.881499998,2,2,201,2,5,3,1371714003
-105,-105,-105,-105,-105,-85,-78,-76,-105,-105,-83,-88,-105,-105,-62,-63,-105,-86,-39,-46,-63,-63,-75,-73,-71,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-89,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-105,-105,-72,-105,-68,-105,-105,-105,-105,-105,-105,-105,-105,-74,-105,-7405.079300001264,4864791.728799999,2,2,220,2,5,3,1371714252
-105,-105,-105,-105,-105,-84,-69,-68,-76,-78,-86,-85,-105,-105,-81,-81,-105,-82,-59,-60,-81,-84,-84,-85,-74,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-105,-84,-82,-105,-105,-105,-105,-83,-81,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-64,-105,-105,-81,-71,-105,-78,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-7384.873199999332,4864780.518700004,2,2,204,2,5,3,1371714389
-105,-105,-105,-105,-105,-105,-70,-77,-78,-89,-85,-85,-105,-105,-105,-105,-105,-105,-77,-77,-105,-105,-85,-84,-73,-105,-91,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-86,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-105,-105,-79,-86,-105,-105,-105,-105,-105,-105,-105,-105,-89,-78,-105,-7375.182999998331,4864773.673,2,2,214,2,5,3,1371714606
-105,-78,-79,-105,-105,-105,-55,-54,-105,-85,-75,-74,-105,-105,-83,-85,-75,-74,-65,-65,-105,-105,-105,-105,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-84,-80,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-82,-83,-86,-80,-86,-105,-105,-105,-105,-105,-105,-105,-105,-86,-82,-105,-7359.440099999309,4864766.4086000025,2,2,205,2,5,3,1371714710
-105,-85,-85,-105,-105,-105,-80,-78,-105,-105,-83,-105,-105,-105,-86,-105,-105,-88,-77,-77,-105,-105,-81,-83,-78,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-85,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-76,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-75,-105,-105,-105,-81,-86,-78,-105,-105,-105,-105,-105,-105,-105,-105,-79,-105,-7375.182999998331,4864773.673,2,2,214,2,5,3,1371714459
-105,-88,-105,-105,-83,-81,-65,-66,-105,-105,-88,-88,-105,-105,-75,-76,-90,-105,-54,-55,-75,-75,-105,-79,-74,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-60,-105,-105,-105,-75,-105,-74,-105,-105,-105,-105,-105,-105,-105,-86,-79,-105,-7395.213199999183,4864786.255099997,2,2,203,2,5,3,1371714325
-105,-105,-80,-105,-105,-105,-50,-54,-89,-85,-73,-74,-105,-105,-105,-105,-72,-74,-74,-88,-105,-105,-105,-105,-78,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-83,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-81,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-7356.457600001246,4864764.753700003,2,2,206,2,5,3,1371714819
-105,-80,-80,-105,-105,-105,-50,-49,-80,-85,-72,-73,-105,-84,-86,-105,-72,-73,-71,-70,-89,-105,-85,-85,-79,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-80,-86,-105,-105,-84,-80,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-7356.457600001246,4864764.753700003,2,2,206,2,5,3,1371714764
-105,-105,-105,-105,-105,-105,-51,-59,-81,-83,-62,-62,-105,-105,-105,-105,-65,-64,-85,-82,-105,-105,-88,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-79,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-7343.733500000089,4864754.510700002,2,2,208,2,5,3,1371714935
-105,-105,-89,-105,-105,-105,-48,-51,-78,-78,-66,-66,-82,-81,-105,-105,-58,-62,-72,-105,-82,-82,-105,-88,-74,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-75,-74,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-105,-7344.375,4864757.609700002,2,2,207,2,5,3,1371714881
-105,-105,-105,-105,-105,-105,-44,-43,-85,-83,-64,-65,-105,-105,-105,-105,-69,-68,-82,-80,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-91,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-7338.009399998933,4864757.397500001,2,2,209,2,5,3,1371715044
-105,-105,-105,-105,-105,-88,-75,-77,-105,-105,-86,-86,-105,-105,-105,-105,-84,-84,-80,-79,-105,-105,-105,-91,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-7327.492165092379,4864766.668530561,2,2,210,1,5,3,1371715204
